timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603413248586,220,Adding to Shopping Cart,200,OK,Checkout 2-1,text,true,,596,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,220,0,0
1603413249575,239,Acces Shopping Cart,200,OK,Checkout 2-1,text,true,,5635,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,239,0,0
1603413249701,327,Enter credentials,200,OK,Logged User Choose product 1-1,text,false,My Account,20019,1146,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,265,0,62
1603413250387,685,Checkout,200,OK,Checkout 2-1,text,true,,56819,654,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout&product=no_match,327,0,0
1603413250697,383,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,123,0,0
1603413250697,123,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,123,0,0
1603413250820,260,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,195,0,0
1603413251627,343,Checkout Payment Address,200,OK,Checkout 2-1,text,true,,33588,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_address&product=no_match,172,0,0
1603413251744,374,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,252,0,0
1603413253697,218,Checkout country,200,OK,Checkout 2-1,text,true,,9678,598,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout%2Fcountry&country_id=222&product=no_match,137,0,0
1603413254671,444,Access product category,200,OK,Logged User Choose product 1-1,text,true,,43789,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=34_52&product=no_match,255,0,0
1603413259142,336,Access product,200,OK,Logged User Choose product 1-1,text,true,,29200,691,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=34_52&product_id=293&product=no_match,212,0,0
1603413262214,142,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,594,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,142,0,0
1603413263096,142,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2245,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,142,0,0
1603413264090,367,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24946,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,219,0,0
1603413266295,130,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,130,0,0
1603413267547,136,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,136,0,0
1603413269146,336,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,214,0,0
1603413270786,270,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,207,0,0
1603413271101,276,Enter credentials,200,OK,Checkout 2-1,text,true,,290,834,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_address/save,276,0,83
1603413272548,341,Shipping Address,200,OK,Checkout 2-1,text,true,,34225,557,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_address&product=no_match,174,0,0
1603413272884,256,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,194,0,0
1603413275709,158,Shipping Method,200,OK,Checkout 2-1,text,false,Please select the preferred shipping method to use on this order.,886,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_method&product=no_match,158,0,0
1603413276603,333,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,215,0,0
1603413277536,251,Shipping method save,200,OK,Checkout 2-1,text,true,,438,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/shipping_method/save,251,0,0
1603413277375,639,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23643,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,430,0,105
1603413278950,219,Payment Method,200,OK,Checkout 2-1,text,true,,1115,555,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_method&product=no_match,219,0,0
1603413279387,348,Access Login,200,OK,Logged User Choose product 1-1,text,true,,19862,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,242,0,0
1603413279891,174,Payment method save ,200,OK,Checkout 2-1,text,true,,289,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_method/save,174,0,0
1603413280855,215,Checkout confirm,200,OK,Checkout 2-1,text,false,Confirm Order,438,548,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fconfirm&product=no_match,215,0,0
1603413282312,150,Confirm,200,OK,Checkout 2-1,text,true,,523,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=extension%2Fpayment%2Fcod%2Fconfirm&product=no_match,150,0,0
1603413282940,678,Checkout Success,200,OK,Checkout 2-1,text,true,,22937,657,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fsuccess&product=no_match,590,0,0
1603413284758,567,Access HomePage,200,OK,Checkout 2-1,text,true,,28695,664,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,391,0,90
1603413285344,329,Enter credentials,200,OK,Logged User Choose product 1-1,text,false,My Account,20019,1116,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,268,0,62
1603413286142,608,Access Login,200,OK,Checkout 2-1,text,false,E-mail address,25639,1295,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,156,0,0
1603413286142,156,Access Login-0,302,Found,Checkout 2-1,text,true,,379,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,156,0,0
1603413286298,452,Access Login-1,200,OK,Checkout 2-1,text,true,,25260,630,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,277,0,0
1603413286634,382,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,109,0,0
1603413286634,109,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,109,0,0
1603413286743,273,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,202,0,0
1603413287396,344,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,219,0,0
1603413290610,365,Access product category,200,OK,Logged User Choose product 1-1,text,true,,34131,658,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=18&product=no_match,238,0,0
1603413291327,148,Enter credentials,302,Found,Checkout 2-1,text,false,Response was null,379,1106,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,148,0,0
1603413291327,148,Enter credentials-0,302,Found,Checkout 2-1,text,true,,379,1106,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,148,0,0
1603413292357,471,Succesful login,200,OK,Checkout 2-1,text,true,,25281,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,287,0,0
1603413293406,471,Access HomePage,200,OK,Checkout 2-1,text,true,,28694,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,296,0,0
1603413295063,346,Access product,200,OK,Logged User Choose product 1-1,text,true,,30817,687,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=18&product_id=46&product=no_match,213,0,0
1603413296667,620,Access product category,200,OK,Checkout 2-1,text,true,,48748,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=34_56&product=no_match,350,0,0
1603413298391,146,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,593,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,146,0,0
1603413299400,144,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2568,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,143,0,0
1603413300685,359,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,25269,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,234,0,0
1603413301790,487,Access product,200,OK,Checkout 2-1,text,true,,34492,691,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=34_56&product_id=336&product=no_match,298,0,0
1603413303196,137,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,137,0,0
1603413304778,138,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,138,0,0
1603413304998,214,Adding to Shopping Cart,200,OK,Checkout 2-1,text,true,,597,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,214,0,0
1603413305898,260,Acces Shopping Cart,200,OK,Checkout 2-1,text,true,,6395,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,260,0,0
1603413306387,333,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,211,0,0
1603413306580,752,Checkout,200,OK,Checkout 2-1,text,true,,57579,654,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout&product=no_match,360,0,0
1603413307670,378,Checkout Payment Address,200,OK,Checkout 2-1,text,true,,33704,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_address&product=no_match,185,0,0
1603413307897,258,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,197,0,0
1603413309862,236,Checkout country,200,OK,Checkout 2-1,text,true,,9678,598,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout%2Fcountry&country_id=222&product=no_match,153,0,0
1603413309839,292,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,231,0,0
1603413313617,333,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,211,0,0
1603413314529,534,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23643,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,331,0,91
1603413315805,319,Access Login,200,OK,Logged User Choose product 1-1,text,true,,19862,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,226,0,0
1603413320968,82,Enter credentials,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 172.23.176.132:80 failed to respond,Logged User Choose product 1-1,text,false,My Account,2094,0,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,0,0,0
1603413321977,627,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20365,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,268,0,112
1603413321977,268,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,378,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,268,0,112
1603413322246,358,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,246,0,0
1603413322928,487,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,265,0,0
1603413326093,510,Access product category,200,OK,Logged User Choose product 1-1,text,true,,32712,658,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=25&product=no_match,289,0,0
1603413328529,272,Enter credentials,200,OK,Checkout 2-1,text,true,,290,834,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_address/save,272,0,85
1603413330103,355,Shipping Address,200,OK,Checkout 2-1,text,true,,34341,557,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_address&product=no_match,180,0,0
1603413331056,474,Access product,200,OK,Logged User Choose product 1-1,text,true,,29184,688,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=25&product_id=123&product=no_match,257,0,0
1603413333112,163,Shipping Method,200,OK,Checkout 2-1,text,false,Please select the preferred shipping method to use on this order.,886,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_method&product=no_match,163,0,0
1603413333605,195,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,594,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,195,0,0
1603413334615,188,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2243,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,188,0,0
1603413335038,193,Shipping method save,200,OK,Checkout 2-1,text,true,,438,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/shipping_method/save,193,0,0
1603413335387,512,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24944,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,291,0,0
1603413336420,279,Payment Method,200,OK,Checkout 2-1,text,true,,1115,555,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_method&product=no_match,279,0,0
1603413337438,185,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,185,0,0
